Feature,Importance (MDI),Std,q25,q75,Language,partID,syllable,lang_profile,pc1,pc2,Stdx2
vowel_periph,0.35433643457253267,0.16487291001400028,0.2297597782494934,0.47946363661794256,spa,usm074,ult,l3_eng,-6.8966799355352535,2.2151969843269907,0.32974582002800057
spec_dur,0.32663982504619754,0.10709161535429168,0.25317705299806154,0.4060533445846422,eng,ywm017,ult,mono,,,0.21418323070858336
f0_creak,0.34266740155375713,0.11125760073226772,0.2599319468283,0.41584604615813414,eng,ywm017,ult,mono,,,0.22251520146453543
vowel_periph,0.33069277340004516,0.11752876296939539,0.252215254429229,0.4093440222454806,eng,ywm017,ult,mono,,,0.23505752593879078
spec_dur,0.3331081643929586,0.10716050246093164,0.26252049244504927,0.40713515459720806,eng,ael236,ult,mono,,,0.2143210049218633
f0_creak,0.31947371341063036,0.10998597789713924,0.2391816897820086,0.3914621465522366,eng,ael236,ult,mono,,,0.21997195579427847
vowel_periph,0.3474181221964112,0.112871414261476,0.26488967017649967,0.42307194204333803,eng,ael236,ult,mono,,,0.225742828522952
spec_dur,0.34478235634384047,0.20659279468046635,0.16849560146172315,0.5213769106638966,cat,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.4131855893609327
f0_creak,0.3810260057398267,0.20807696299522013,0.2098356593262924,0.5528607292284282,cat,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.41615392599044027
vowel_periph,0.27419163791633283,0.15523680819930233,0.16306690712792785,0.3762667243358113,cat,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.31047361639860466
spec_dur,0.33748319178364033,0.11852135170742885,0.2558461945060504,0.4265173700753002,eng,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.2370427034148577
f0_creak,0.34995389846371405,0.12088606215705858,0.26775871998654527,0.42766873667024907,eng,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.24177212431411715
vowel_periph,0.3125629097526455,0.12131711482055343,0.23127997534937814,0.39631806099423084,eng,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.24263422964110687
spec_dur,0.3263710267602631,0.13023370472633747,0.23743451529796505,0.4169445418621809,spa,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.26046740945267494
f0_creak,0.3857088696854632,0.13896477830874776,0.2901067922287391,0.49100623176178554,spa,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.2779295566174955
vowel_periph,0.2879201035542738,0.12545967878156072,0.19247556305531072,0.37463547763666355,spa,anm149,ult,l1_eng,1.5568666708087515,0.403033134076766,0.25091935756312145
spec_dur,0.31354885226655294,0.11419353566474613,0.23070642727709884,0.39234616074583983,cat,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.22838707132949226
f0_creak,0.3726317669539839,0.1346075524231166,0.27658581932263704,0.46392791534180844,cat,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.2692151048462332
vowel_periph,0.31381938077946314,0.1291498578676713,0.21828179709211476,0.3951874991486161,cat,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.2582997157353426
spec_dur,0.3445295924209288,0.15293224300537608,0.2228270005216354,0.46635374036328225,eng,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.30586448601075217
f0_creak,0.40641121475370845,0.15934606150051747,0.2811529423460814,0.5282103177857624,eng,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.31869212300103494
vowel_periph,0.24905919282536265,0.11096007124840193,0.17107436237229015,0.3200803339483548,eng,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.22192014249680386
spec_dur,0.3435253075941292,0.12594311747877354,0.24803987292608015,0.43210708818197674,spa,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.2518862349575471
f0_creak,0.3450710329658948,0.12789892769656627,0.2597574256143479,0.43252631830670646,spa,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.25579785539313254
vowel_periph,0.31140365943997605,0.1234154613091677,0.22697215420993833,0.39616017502215384,spa,arr030,ult,l3_eng,-4.591303916406846,-3.3652944630503807,0.2468309226183354
spec_dur,0.41202065743614436,0.1807840515927372,0.26338909659106924,0.5685113774079678,cat,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.3615681031854744
f0_creak,0.28476322253960473,0.15462832724626313,0.1716908792427759,0.3897316785795412,cat,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.30925665449252626
vowel_periph,0.3032161200242509,0.16180936703980378,0.18315213276522682,0.4172320596651041,cat,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.32361873407960756
spec_dur,0.3298949154234949,0.11841791662493836,0.24830042577434405,0.41006039625986895,eng,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.23683583324987673
f0_creak,0.3051119183142082,0.1074770553455438,0.2228075650500107,0.3801114376892297,eng,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.2149541106910876
vowel_periph,0.36499316626229683,0.11951582759426278,0.28619507231476604,0.44581747694215196,eng,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.23903165518852557
spec_dur,0.352240210285765,0.16376218195798847,0.23799165117930537,0.47470418898266453,spa,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.32752436391597695
f0_creak,0.27120015843417217,0.12746896376513406,0.1834597636793422,0.35069805486658545,spa,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.2549379275302681
vowel_periph,0.3765596312800628,0.1655121680849597,0.2597904248869164,0.49728006335836217,spa,dis022,ult,l1_eng,5.450197048775659,-0.1360480028004232,0.3310243361699194
spec_dur,0.2815246770738129,0.19629491005441005,0.12326924264051395,0.4302649229382334,cat,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.3925898201088201
f0_creak,0.32666105270053425,0.22636234264129493,0.14713419209535478,0.5284003761940319,cat,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.45272468528258986
vowel_periph,0.3918142702256528,0.24011046862051147,0.19280685639951495,0.6194639707542067,cat,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.48022093724102294
spec_dur,0.3377788875097523,0.1057793693466815,0.25967981011267527,0.41802007446363265,eng,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.211558738693363
f0_creak,0.3664114179723098,0.11020693420676672,0.2912417404884383,0.4431364202099296,eng,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.22041386841353344
vowel_periph,0.29580969451793787,0.10316956618533407,0.2242169545097108,0.3668237858475534,eng,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.20633913237066814
spec_dur,0.3800367363502907,0.14375679547139106,0.27669445019712385,0.47986025704689994,spa,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.2875135909427821
f0_creak,0.31689821568627563,0.13412685166093644,0.22016449381249037,0.41126502309444635,spa,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.26825370332187287
vowel_periph,0.3030650479634337,0.13996829922259096,0.20814909898695755,0.38400558215136993,spa,eir057,ult,l1_eng,4.9324135813698655,-1.5956122973509013,0.27993659844518193
spec_dur,0.3162446286680118,0.11412294559831801,0.23179006196758387,0.39774607056790007,cat,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.22824589119663602
f0_creak,0.33578962717316935,0.12861122933294722,0.23997188627843571,0.41712225738439757,cat,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.25722245866589444
vowel_periph,0.34796574415881887,0.1148643331733136,0.2697793360897487,0.4289997986384978,cat,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.2297286663466272
spec_dur,0.44187587042215065,0.14072011260814682,0.3458521186862584,0.5418240228758833,eng,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.28144022521629364
f0_creak,0.2537702587202568,0.11739892571230644,0.17012614155080952,0.33414317539882354,eng,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.23479785142461287
vowel_periph,0.30435387085759247,0.12584345855490678,0.20952713070049564,0.3888573919373596,eng,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.25168691710981356
spec_dur,0.332460366961927,0.11818466382289641,0.2550323421998163,0.40861685613163845,spa,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.23636932764579283
f0_creak,0.3264270497426834,0.11713994776124181,0.24362450431914662,0.405246406205245,spa,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.23427989552248363
vowel_periph,0.34111258329538957,0.12808655386261633,0.24830720702972278,0.4207188042299663,spa,elc149,ult,l3_eng,-4.0012901427916026,-2.2213329080347037,0.25617310772523266
spec_dur,0.3611257286083281,0.22387271115251192,0.15959716713237904,0.5658286449416382,cat,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.44774542230502384
f0_creak,0.3802745549361638,0.23264344399681872,0.17465769377744805,0.5895776915353096,cat,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.46528688799363743
vowel_periph,0.25859971645550806,0.14443046040154836,0.14862206290360935,0.35187963418734053,cat,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.2888609208030967
spec_dur,0.29136616419910877,0.12082746338404546,0.2064282149571156,0.36902097716309534,eng,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.24165492676809092
f0_creak,0.3256013310863958,0.12216738384231458,0.23460232885418933,0.40509361151024276,eng,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.24433476768462917
vowel_periph,0.3830325047144955,0.13278187830692925,0.29984935897477305,0.4672702506908587,eng,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.2655637566138585
spec_dur,0.342104035968119,0.1194644503705724,0.26411406943480026,0.420688821233848,spa,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.2389289007411448
f0_creak,0.35980675782215943,0.12261300718369195,0.27464840982036937,0.4342709870834183,spa,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.2452260143673839
vowel_periph,0.2980892062097215,0.11962498380192632,0.21280135326865482,0.37828169617274504,spa,eum191,ult,l3_eng,-6.704566719284252,3.579550488889268,0.23924996760385264
spec_dur,0.25091534052142067,0.115158957150115,0.1698998342550967,0.3275974099850895,cat,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.23031791430023
f0_creak,0.48278365245507,0.17997707475486177,0.35604090367610575,0.6134562025831679,cat,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.35995414950972354
vowel_periph,0.2663010070235094,0.15977863777114598,0.13448526488427942,0.3814884342382464,cat,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.31955727554229196
spec_dur,0.36768603026206903,0.11388489183306318,0.29447703776254475,0.4447777238492041,eng,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.22776978366612635
f0_creak,0.33105232694212344,0.10413819091231985,0.2603977953910218,0.4083884070560978,eng,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.2082763818246397
vowel_periph,0.3012616427958075,0.10648572045891866,0.22752136890687036,0.3726933612808099,eng,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.21297144091783732
spec_dur,0.41950957456342647,0.19992796146559041,0.2700385706504773,0.5669916811981202,spa,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.39985592293118083
f0_creak,0.29817402751744126,0.18633747804394662,0.15313044691567362,0.4391559621600935,spa,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.37267495608789325
vowel_periph,0.28231639791913227,0.19011433313210455,0.13238148473024208,0.4287864789752851,spa,hya248,ult,l1_eng,3.1413770065755813,-0.1894139781397836,0.3802286662642091
spec_dur,0.32025643516141933,0.13404724577988927,0.22400017585866683,0.41884033640107415,cat,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.26809449155977855
f0_creak,0.4133003712901492,0.1443051741087954,0.3047884006669365,0.5139646250635218,cat,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.2886103482175908
vowel_periph,0.2664431935484315,0.11199911082743004,0.1828784771547714,0.33861567071646975,cat,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.22399822165486008
spec_dur,0.3552422684714914,0.11939436457084333,0.26703954303811894,0.4444957808919353,eng,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.23878872914168667
f0_creak,0.3030913401307426,0.11150996419426609,0.22136971828046811,0.3816968502256903,eng,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.22301992838853218
vowel_periph,0.3416663913977659,0.13263546712066518,0.24680180170449625,0.43259404513399524,eng,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.26527093424133036
spec_dur,0.4010394435816248,0.13750919195387812,0.30549322674857565,0.5025489620543067,spa,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.27501838390775624
f0_creak,0.3023094426931637,0.13210329817289995,0.2020474144211784,0.3930540282000819,spa,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.2642065963457999
vowel_periph,0.29665111372521147,0.11413425312217024,0.21540462703189034,0.37186032066964975,spa,irm109,ult,l3_eng,-4.139981271833763,-3.766948399288035,0.22826850624434047
spec_dur,0.4013462401263716,0.142996144562732,0.3053189422718723,0.5029286843547238,cat,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.285992289125464
f0_creak,0.31236896746254195,0.13270360947173018,0.21827296434303625,0.405681731562333,cat,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.26540721894346037
vowel_periph,0.28628479241108645,0.1362320686076129,0.18754333863558909,0.3817392602160851,cat,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.2724641372152258
spec_dur,0.37006198925371775,0.112207550026122,0.2912831479490519,0.44375763239734367,eng,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.224415100052244
f0_creak,0.30847703009205263,0.10123011357229876,0.2369470466817103,0.37473235458108417,eng,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.20246022714459752
vowel_periph,0.3214609806542295,0.11258378968159002,0.2453625727666964,0.39833575931017823,eng,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.22516757936318005
spec_dur,0.3221801865486754,0.14890753083580768,0.21959934148968982,0.4282094687713671,spa,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.29781506167161537
f0_creak,0.34758323986516426,0.15160629951846208,0.23839326775477943,0.4504987758756158,spa,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.30321259903692416
vowel_periph,0.3302365735861604,0.16341601993537452,0.20124589157433798,0.4409852932391561,spa,lic063,ult,l1_eng,5.379062679645154,0.5134924576725792,0.32683203987074905
spec_dur,0.30039638888805115,0.14057518768248942,0.1932273904194774,0.3949866044111431,cat,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.28115037536497883
f0_creak,0.30582064571689127,0.14260177226072648,0.19948614829362848,0.4018908887121652,cat,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.28520354452145297
vowel_periph,0.39378296539505747,0.1570303059458724,0.2700500508873576,0.5079858418133569,cat,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.3140606118917448
spec_dur,0.3347092385064036,0.11501882332056512,0.2540655140639051,0.41468927946137624,eng,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.23003764664113024
f0_creak,0.3143829439685318,0.10729906965087563,0.24351925085086876,0.380958945192596,eng,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.21459813930175126
vowel_periph,0.35090781752506467,0.1203884220478003,0.2711379302526032,0.42680806914151037,eng,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.2407768440956006
spec_dur,0.33904245372300756,0.14269900441122482,0.23637607739031627,0.4333998146158019,spa,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.28539800882244964
f0_creak,0.31325384553327723,0.14268124442298766,0.20382646900294954,0.41287932426464835,spa,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.2853624888459753
vowel_periph,0.3477037007437151,0.1468011900803113,0.24343583595785612,0.45507303752507167,spa,lrs017,ult,l3_eng,-5.213138220340936,-0.5397006240670239,0.2936023801606226
spec_dur,0.3454874105808293,0.18667724905334152,0.1936670572135886,0.5146288318291452,cat,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.37335449810668303
f0_creak,0.3335871686248294,0.18406377445218303,0.18634096176788012,0.4778985579072765,cat,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.36812754890436605
vowel_periph,0.32092542079434133,0.17471420667923915,0.18205347607840472,0.4554670482559781,cat,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.3494284133584783
spec_dur,0.3476975813528851,0.11759251118367454,0.2674145878796129,0.430858695791437,eng,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.2351850223673491
f0_creak,0.341804237640323,0.10666482634097438,0.2619633895541388,0.4199593928123191,eng,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.21332965268194876
vowel_periph,0.3104981810067917,0.10938640847131069,0.23489807971629487,0.37403871550311835,eng,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.21877281694262138
spec_dur,0.25556037411178617,0.1178173105915441,0.15843455312476545,0.3391542797967024,spa,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.2356346211830882
f0_creak,0.49908399568593115,0.1579430877302926,0.38642735706674575,0.6103824364749892,spa,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.3158861754605852
vowel_periph,0.24535563020228265,0.124090199690087,0.146436823379867,0.32600918413572255,spa,nie059,ult,l1_eng,4.275526926210081,0.5130526930164312,0.248180399380174
spec_dur,0.33852913839769333,0.10860438911285666,0.26175308865241836,0.41978878164929934,eng,odm115,ult,mono,,,0.21720877822571333
f0_creak,0.33540746412855754,0.10528420302707212,0.25777592994564014,0.4096782909706115,eng,odm115,ult,mono,,,0.21056840605414423
vowel_periph,0.32606339747374924,0.10779164376186726,0.25617739946131174,0.39537274205915296,eng,odm115,ult,mono,,,0.2155832875237345
spec_dur,0.35216373373366566,0.11224159266229508,0.2737456533095335,0.43239163393254926,eng,onj010,ult,mono,,,0.22448318532459016
f0_creak,0.33577569910215616,0.10887699837551706,0.2643466027322786,0.4062455622826476,eng,onj010,ult,mono,,,0.21775399675103413
vowel_periph,0.3120605671641782,0.11081625323388852,0.23672645215991678,0.3810502462596688,eng,onj010,ult,mono,,,0.22163250646777705
spec_dur,0.3169511341298059,0.11273320380714127,0.2411924745168159,0.3970828201336434,cat,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.22546640761428255
f0_creak,0.31111403537732885,0.12981751198576139,0.21302565064470844,0.3970800209325063,cat,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.25963502397152277
vowel_periph,0.37193483049286524,0.13798422378616537,0.28067838633907954,0.4647379523226002,cat,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.27596844757233074
spec_dur,0.3434502423519221,0.11523718286144391,0.2561248649696631,0.42541404689515017,eng,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.23047436572288782
f0_creak,0.31795131227821866,0.11504040184234658,0.23435880072283005,0.3913926646578963,eng,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.23008080368469316
vowel_periph,0.3385984453698593,0.11961580048598366,0.2476939056126891,0.42421252300483325,eng,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.23923160097196733
spec_dur,0.2851078153698652,0.15832990159051966,0.17299302323687257,0.4016570459463609,spa,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.3166598031810393
f0_creak,0.2927122600470998,0.14704282303285962,0.18101340115480863,0.3863789113847743,spa,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.29408564606571924
vowel_periph,0.42217992458303494,0.20122369613333352,0.2867482513262075,0.5627922821719232,spa,orx026,ult,l1_eng,5.320338552142507,-0.5967981267259689,0.40244739226666704
spec_dur,0.34208551975981805,0.1090329755014298,0.2662285634839486,0.415824095348725,eng,osl017,ult,mono,,,0.2180659510028596
f0_creak,0.3248641561964222,0.11153239837518128,0.24741926781390555,0.40668266793674984,eng,osl017,ult,mono,,,0.22306479675036256
vowel_periph,0.33305032404375984,0.11367944857487422,0.24843805898074325,0.4040569053284089,eng,osl017,ult,mono,,,0.22735889714974844
spec_dur,0.33153103254943084,0.1102209049734537,0.2530853416770899,0.40722935617581246,eng,rrl106,ult,mono,,,0.2204418099469074
f0_creak,0.3122235937097124,0.09973540141390144,0.24208652185481405,0.38190273732831304,eng,rrl106,ult,mono,,,0.19947080282780288
vowel_periph,0.3562453737408568,0.11575296827929397,0.2757515650683942,0.4350323550600375,eng,rrl106,ult,mono,,,0.23150593655858795
spec_dur,0.3148381796882219,0.12471143464883445,0.2190077797507818,0.4066540188293371,cat,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.2494228692976689
f0_creak,0.37440823061109524,0.14637118232100318,0.27165919861351695,0.4728290282951049,cat,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.29274236464200637
vowel_periph,0.3107535897006828,0.14708220871191235,0.2022983466690435,0.4063040640028722,cat,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.2941644174238247
spec_dur,0.3428653837522555,0.11070658555618727,0.26418365823886975,0.4147149586962027,eng,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.22141317111237455
f0_creak,0.33504020875796475,0.10843522726769295,0.2588310909381013,0.41089771623257937,eng,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.2168704545353859
vowel_periph,0.32209440748977974,0.107607111722094,0.24378760186931464,0.39783944849901115,eng,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.215214223444188
spec_dur,0.0,0.0,0.0,0.0,spa,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.0
f0_creak,0.0,0.0,0.0,0.0,spa,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.0
vowel_periph,0.0,0.0,0.0,0.0,spa,vrc053,ult,l1_eng,6.934260345949492,4.09473876402278,0.0
