Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	
lrv099_english_exp2_e.mat	"pen"	54316.300	54386.300	10.776	-4.401	6.571	-6.505	-9.602	6.382	-0.734	15.177	-10.972	17.280	20.378	4.393	7.306	26.129	27.360	0.664	30.653	40.120	47.319	49.223	0.000	13.658	12.499	-0.657	12.493	-3.342	-8.338	-19.349	-26.864	1.159	13.155	1.165	17.000	21.996	18.693	7.479	207.561	207.519	206.966	206.204	0	403.634	1492.995	2963.745	3946.029	980.364	3068.863	4254.602	4203.551	0	0	0	0	280.582	207.660	109.479	322.130	964.747	1084.921	410.332	469.973	0	0	0	0	0.211	
lrv099_english_exp2_e.mat	"ult"	54515.956	54574.093	11.106	-0.323	0.009	-4.641	-9.392	-0.767	-10.899	11.430	-0.333	15.747	20.498	11.873	10.909	15.121	21.247	1.022	21.360	35.984	41.404	42.646	0.540	14.187	14.764	-8.948	14.139	-6.813	-9.558	-10.084	-26.021	-0.578	23.713	0.048	21.000	23.745	1.136	17.592	215.686	216.703	218.596	217.890	0	408.998	1909.369	2935.150	3879.001	419.536	2368.135	3708.709	4465.289	0	0	0	0	64.830	72.626	105.374	326.357	311.233	490.465	723.747	928.554	0	0	0	0	0.203	
lrv099_english_exp2_e.mat	"pen"	60737.762	60785.600	11.851	16.042	13.723	11.581	-3.816	3.798	-1.574	-4.191	2.319	0.269	15.667	8.053	15.297	22.919	20.735	1.580	15.055	32.671	39.034	40.567	0.000	20.081	8.748	-6.551	20.080	-13.798	-10.904	-16.790	-24.493	11.334	15.299	0.001	33.879	30.985	10.239	7.697	203.488	202.522	203.014	203.620	0	220.264	2131.591	2939.920	3798.627	269.318	2615.657	3730.857	4627.124	0	0	0	0	42.991	332.460	174.640	279.497	164.501	377.007	686.472	929.890	0	0	0	0	0.184	
lrv099_english_exp2_e.mat	"ult"	60947.360	61007.027	10.340	4.765	4.197	-7.571	-3.277	6.982	1.067	5.575	0.568	17.911	13.617	3.358	3.131	24.825	25.129	0.732	22.251	37.178	41.268	43.562	0.045	14.392	12.074	-7.079	8.643	-1.840	-6.848	-13.176	-23.759	2.317	19.153	5.749	16.231	21.239	6.097	10.365	207.426	207.238	208.321	207.365	0	327.097	1756.788	2975.875	4093.754	1402.718	2955.744	4363.148	0	0	0	0	0	131.775	90.530	141.554	326.708	966.544	847.972	656.641	0	0	0	0	0	0.197	
lrv099_english_exp2_e.mat	"pen"	66535.517	66556.936	11.007	1.671	-2.139	-5.223	-9.736	-4.846	-2.724	9.337	3.810	16.230	20.743	15.853	0.585	25.548	20.211	0.662	23.544	37.579	40.676	43.544	0.000	14.343	13.593	-11.172	13.441	-5.569	-20.211	-15.567	-28.272	0.751	24.765	0.902	19.912	34.554	4.395	12.713	218.655	218.529	224.825	220.736	0	389.979	1778.027	3128.787	4428.432	401.927	1845.714	3334.757	4967.687	0	0	0	0	57.547	142.530	452.561	666.852	138.077	171.429	665.211	798.273	0	0	0	0	0.227	
lrv099_english_exp2_e.mat	"ult"	66630.372	66704.200	10.288	4.678	4.038	-10.726	-7.189	1.112	-12.206	5.610	0.641	21.014	17.478	9.176	16.244	15.041	23.081	0.677	25.184	39.098	42.207	43.256	0.000	14.299	11.274	-7.754	5.463	-7.497	-7.145	-14.773	-27.247	3.025	19.028	8.836	21.797	21.444	7.020	12.751	210.387	211.583	210.895	211.248	0	346.487	1945.359	2818.688	3807.090	328.039	2351.264	3331.258	4582.561	0	0	0	0	121.906	196.451	183.272	461.146	608.079	582.908	817.696	666.050	0	0	0	0	0.213	
lrv099_english_exp2_e.mat	"pen"	72432.981	72483.468	2.676	11.333	3.427	0.147	-9.032	3.548	-12.935	-8.657	7.905	2.528	11.708	-0.872	16.362	11.891	19.174	0.619	20.062	34.871	40.736	42.874	0.000	12.690	5.520	-14.752	12.528	-14.094	-11.855	-14.885	-24.825	7.170	20.272	0.162	26.784	24.545	0.133	10.738	259.517	259.529	259.857	261.107	0	291.913	2039.569	3112.023	4560.419	411.099	2981.710	4145.088	4636.994	0	0	0	0	166.475	91.397	44.322	146.882	302.649	586.606	1909.683	148.772	0	0	0	0	0.255	
lrv099_english_exp2_e.mat	"ult"	72665.528	72728.254	4.965	11.403	15.005	2.049	1.877	11.324	4.696	-6.438	-3.602	2.916	3.088	-6.359	10.309	30.505	22.258	1.006	21.801	29.347	33.555	36.878	0.000	14.121	6.125	-2.244	13.781	-0.925	-8.421	-14.308	-25.808	7.996	8.369	0.340	15.046	22.542	12.064	11.832	236.971	235.053	239.279	238.349	0	270.496	1679.559	3058.609	3868.254	1051.760	2847.168	4196.578	4490.621	0	0	0	0	292.669	101.182	166.990	330.990	787.442	828.283	875.635	1549.309	0	0	0	0	0.238	
lrv099_english_exp2_e.mat	"pen"	77996.129	78055.796	10.468	1.193	-6.048	-13.502	-11.964	-5.514	-10.066	9.276	7.241	23.970	22.433	15.983	4.018	17.112	22.736	0.572	29.805	37.734	41.128	42.550	0.000	11.980	9.612	-5.106	9.396	-0.586	-7.822	-12.050	-27.178	2.369	14.718	2.584	12.566	19.803	6.944	15.661	230.858	230.041	229.413	231.118	0	638.162	1790.179	2920.214	3928.405	623.862	2044.263	3646.839	4548.980	0	0	0	0	173.548	64.247	124.425	293.188	668.346	772.005	710.787	1505.912	0	0	0	0	0.230	
lrv099_english_exp2_e.mat	"ult"	78226.700	78291.402	10.030	9.581	6.086	-3.314	-7.268	-0.112	-3.190	0.449	3.495	13.344	17.298	10.142	9.276	23.805	17.501	0.805	15.071	31.070	37.299	36.380	0.000	15.855	10.036	-9.506	10.148	-15.401	-7.681	-20.299	-26.994	5.819	19.543	5.707	31.256	23.536	10.793	6.779	204.886	206.610	214.303	208.269	0	288.752	2599.930	3262.585	3927.290	343.845	3084.325	4081.809	4969.904	0	0	0	0	109.189	620.789	253.047	425.778	120.551	196.611	503.036	1613.226	0	0	0	0	0.200	
lrv099_english_exp2_e.mat	"pen"	89582.200	89629.799	7.141	15.956	8.211	5.338	-9.153	1.584	-6.713	-8.815	7.745	1.803	16.294	5.557	14.923	19.580	21.213	1.135	25.019	38.206	45.166	46.588	0.000	16.689	9.703	-10.833	16.493	-16.451	-13.652	-18.572	-26.293	6.986	20.536	0.196	33.140	30.341	7.739	7.785	238.857	238.013	241.577	239.593	0	268.304	2202.539	3164.085	4142.891	372.813	3107.391	4281.577	5547.119	0	0	0	0	84.640	441.979	119.774	227.104	141.310	340.652	315.790	6480.456	0	0	0	0	0.224	
lrv099_english_exp2_e.mat	"ult"	89832.200	89922.200	7.660	-2.913	-5.675	-15.886	-13.784	-0.021	-12.632	10.573	2.762	23.546	21.444	7.681	6.957	12.979	23.484	0.524	25.781	35.271	40.212	42.258	0.138	9.435	7.941	-7.302	6.220	-5.745	-4.621	-11.233	-25.611	1.494	15.243	3.215	15.180	14.057	3.932	15.839	227.299	225.951	230.246	228.731	0	537.281	1987.668	3118.548	4351.488	895.694	2798.891	3739.039	4570.415	0	0	0	0	216.527	167.223	111.176	271.568	892.660	1410.774	963.564	367.382	0	0	0	0	0.231	
lrv099_english_exp2_e.mat	"pen"	101150.431	101207.038	5.949	9.234	10.478	1.039	1.167	10.526	16.102	-3.285	-1.245	4.910	4.781	-4.577	-5.624	44.238	22.228	0.743	23.527	29.946	40.029	44.511	0.000	14.376	6.120	2.998	12.872	4.466	-19.432	-20.352	-28.136	8.256	3.122	1.503	9.909	33.807	23.350	8.277	217.909	216.653	220.707	218.350	0	260.097	998.696	2945.401	3741.938	994.760	3687.264	4506.351	0	0	0	0	0	133.109	96.528	574.945	269.147	168.599	489.298	1789.400	0	0	0	0	0	0.224	
lrv099_english_exp2_e.mat	"ult"	101334.021	101382.978	7.717	-3.875	-1.694	-7.507	-9.151	-7.547	-4.998	11.591	-2.181	15.224	16.868	15.264	3.304	24.190	21.000	0.920	22.473	33.662	38.782	43.144	0.641	11.111	11.686	-9.434	12.163	-3.175	-19.865	-16.477	-29.187	-0.575	21.121	-1.052	14.287	30.977	7.043	12.801	235.554	236.465	238.232	236.709	0	448.561	1707.618	3129.118	3954.890	467.155	1755.663	3542.609	0	0	0	0	0	67.417	103.898	638.794	684.904	148.450	121.017	421.257	0	0	0	0	0	0.240	
lrv099_english_exp2_f.mat	"pen"	1370.000	1479.944	7.788	-1.887	-3.184	-12.831	-9.067	-14.472	-11.434	9.675	1.297	20.619	16.855	22.260	8.250	18.187	21.928	0.602	20.765	29.134	33.986	39.210	0.079	10.319	10.052	-7.529	8.068	-0.998	-10.860	-13.392	-29.621	0.267	17.582	2.251	11.317	21.179	5.863	16.630	222.759	171.287	228.589	225.264	0	491.939	1673.515	2257.345	3570.473	534.383	1759.735	3570.557	5089.572	0	0	0	0	135.152	143.662	639.418	236.642	264.560	148.728	354.175	1926.633	0	0	0	0	0.207	
lrv099_english_exp2_f.mat	"ult"	1555.625	1610.000	12.996	11.149	4.709	-3.745	-6.753	-0.943	-9.800	1.847	6.440	16.741	19.749	13.939	14.509	14.204	22.239	1.696	21.519	36.438	41.227	44.249	0.000	18.718	13.240	-9.120	11.696	-8.355	-9.440	-15.063	-24.004	5.478	22.361	7.022	27.073	28.158	5.943	9.126	236.817	237.561	236.448	236.265	0	348.130	2067.551	2878.849	4051.080	389.888	2537.794	4060.739	4418.469	0	0	0	0	138.954	227.308	140.328	244.043	167.031	339.907	450.540	2129.788	0	0	0	0	0.236	
lrv099_english_exp2_f.mat	"pen"	7222.924	7255.359	5.202	3.061	1.120	-10.560	-18.072	-1.495	-1.866	2.141	1.941	15.762	23.274	6.697	2.986	28.812	16.629	0.635	14.886	23.560	32.207	35.508	0.000	10.718	6.699	-9.642	5.749	-14.014	-19.354	-23.519	-30.678	4.019	16.341	4.969	24.732	30.072	13.876	7.103	227.715	226.230	239.704	231.857	0	351.392	1405.299	2926.432	3808.756	534.070	2730.444	3964.773	4868.693	0	0	0	0	156.408	439.490	221.478	224.176	338.874	2611.652	1313.451	1551.295	0	0	0	0	0.212	
lrv099_english_exp2_f.mat	"ult"	7401.600	7481.600	12.414	1.137	0.513	-3.237	-10.259	-5.327	-9.170	11.277	0.624	15.651	22.673	17.741	9.683	17.564	23.463	1.194	22.253	38.303	44.584	45.559	0.354	15.503	15.137	-9.294	15.307	-11.500	-7.280	-16.407	-26.734	0.366	24.431	0.196	27.003	22.783	7.113	10.345	219.660	220.307	219.694	218.912	0	408.991	2344.338	2944.416	3942.875	408.533	2766.009	3771.457	4297.684	0	0	0	0	58.088	394.365	116.836	182.136	54.479	250.786	684.795	993.106	0	0	0	0	0.222	
lrv099_english_exp2_f.mat	"pen"	13562.400	13617.399	5.383	-1.367	-0.568	-8.137	-19.320	-1.371	-0.582	6.751	-0.799	13.520	24.703	6.754	0.014	27.718	17.420	0.941	18.189	25.973	35.899	40.185	0.360	10.178	9.446	-6.939	10.412	-11.707	-20.223	-22.034	-28.299	0.732	16.386	-0.234	21.885	30.401	15.095	6.338	251.755	242.872	249.417	252.410	0	448.314	1329.926	2999.955	3999.133	506.512	2412.195	4226.729	4981.539	0	0	0	0	83.411	401.722	246.779	301.246	316.148	851.034	644.834	690.878	0	0	0	0	0.250	
lrv099_english_exp2_f.mat	"ult"	13742.400	13816.063	8.379	10.664	20.802	1.393	3.678	10.429	6.777	-2.285	-10.139	6.986	4.701	-2.050	14.026	33.626	24.804	0.920	26.426	34.068	39.931	42.681	0.194	15.160	9.535	5.176	13.385	1.571	-7.704	-13.134	-26.849	5.624	4.359	1.775	13.588	22.864	18.311	14.148	207.400	208.538	207.692	206.446	0	265.077	1725.659	2921.621	3969.641	871.619	2200.048	3616.018	4277.373	0	0	0	0	287.942	124.772	118.519	329.420	1268.340	714.764	674.885	297.326	0	0	0	0	0.200	
lrv099_english_exp2_f.mat	"pen"	24546.432	24586.976	8.241	-1.591	-2.191	-7.559	-13.478	-9.461	-6.730	9.831	0.600	15.800	21.719	17.701	4.539	21.119	18.843	0.957	14.877	23.462	31.203	36.472	0.470	12.104	11.214	-5.109	11.478	-4.115	-13.784	-17.365	-27.850	0.890	16.324	0.626	16.218	25.888	12.255	10.455	218.120	215.682	229.159	219.032	0	403.765	1248.910	2041.459	3349.883	492.377	1683.838	3478.104	5255.234	0	0	0	0	94.191	239.618	209.744	403.544	390.297	588.207	1205.339	2616.039	0	0	0	0	0.214	
lrv099_english_exp2_f.mat	"ult"	24741.042	24820.778	11.420	11.488	8.373	2.592	-0.990	-3.791	-3.078	-0.068	3.115	8.828	12.410	15.211	11.450	24.656	21.255	1.678	18.004	36.460	42.103	42.929	0.109	17.628	11.632	-7.762	15.002	-9.329	-6.820	-18.185	-27.734	5.996	19.394	2.626	26.957	24.447	10.424	9.280	205.707	205.361	205.541	203.843	0	299.855	2416.770	2850.955	3711.587	331.044	2749.057	3656.545	4415.109	0	0	0	0	93.596	369.670	131.509	185.986	90.024	143.998	483.942	1440.911	0	0	0	0	0.210	
lrv099_english_exp2_f.mat	"pen"	30984.154	31061.187	1.714	7.153	11.528	-0.849	-0.213	19.690	20.871	-5.438	-4.375	2.564	1.927	-17.976	-9.343	48.489	21.774	0.793	31.138	35.084	43.845	47.432	0.000	12.553	4.723	-4.217	12.391	6.333	-16.829	-19.614	-27.618	7.830	8.939	0.161	6.220	29.382	15.398	8.390	259.472	257.888	259.842	260.959	0	294.506	815.766	3253.523	3711.991	768.947	1659.119	3789.355	4559.800	0	0	0	0	165.870	140.409	561.009	370.247	543.565	858.758	556.439	870.938	0	0	0	0	0.256	
lrv099_english_exp2_f.mat	"ult"	31165.249	31203.090	0.787	1.827	6.269	0.697	-14.814	20.230	18.811	-1.040	-4.442	0.090	15.601	-19.442	-12.542	44.639	20.026	0.560	17.257	32.227	38.113	40.806	0.000	14.162	-2.544	-14.275	14.162	-9.130	-9.828	-16.628	-25.828	16.706	11.731	0.000	23.292	23.990	2.353	9.527	326.822	321.005	312.694	326.439	0	322.361	1009.275	2946.900	4350.858	342.697	2808.010	3057.026	4429.895	0	0	0	0	9.589	900.215	46.858	229.710	225.573	766.028	2034.583	189.915	0	0	0	0	0.333	
lrv099_english_exp2_f.mat	"pen"	37871.115	37952.600	4.379	6.853	12.799	-6.683	-11.462	-0.607	2.762	-2.473	-5.946	11.062	15.842	4.986	10.037	33.451	23.156	0.413	28.243	34.191	43.392	47.868	0.000	11.321	5.447	-0.529	6.355	-10.268	-21.834	-23.174	-30.689	5.874	5.976	4.966	21.589	33.155	22.645	7.483	217.581	217.097	220.460	219.338	0	285.399	1477.874	2930.277	3926.428	658.190	1670.803	4116.838	5017.382	0	0	0	0	175.417	551.098	531.250	228.903	993.432	620.088	595.506	1223.834	0	0	0	0	0.217	
lrv099_english_exp2_f.mat	"ult"	38132.600	38162.600	7.882	-1.281	-1.102	-10.298	-9.861	-6.231	-6.313	9.164	-0.179	18.180	17.744	14.113	5.211	23.091	18.928	0.423	19.613	29.572	34.150	36.924	0.000	11.642	9.070	-10.953	7.908	-6.606	-15.508	-14.990	-29.403	2.572	20.023	3.734	18.248	27.150	4.037	14.837	218.776	218.852	228.555	220.701	0	384.451	1763.273	2848.431	3961.331	363.026	1976.604	3372.696	4569.904	0	0	0	0	159.485	101.655	152.272	288.327	687.016	770.490	1223.095	1034.080	0	0	0	0	0.194	
lrv099_english_exp2_f.mat	"pen"	50009.191	50097.036	6.806	11.230	6.118	2.100	4.037	-3.245	0.476	-4.424	5.112	4.705	2.769	10.050	5.642	26.264	19.641	1.235	13.817	28.995	37.849	36.886	0.105	13.992	10.148	-10.609	15.017	-6.618	-5.722	-19.701	-25.788	3.844	20.757	-1.025	20.610	19.714	9.092	5.814	226.961	203.453	228.891	220.873	0	281.557	2707.921	3149.111	4125.618	362.053	2954.709	4030.041	4577.109	0	0	0	0	148.603	146.463	162.556	186.613	107.812	144.902	595.407	1225.129	0	0	0	0	0.225	
lrv099_english_exp2_f.mat	"ult"	50303.810	50403.818	8.647	0.824	-0.874	-9.970	-8.032	4.164	-12.359	7.823	1.698	18.617	16.679	4.483	11.485	11.948	24.594	0.966	27.626	37.196	41.754	43.957	0.000	12.009	10.440	-7.571	9.960	-3.417	-2.627	-10.870	-24.307	1.569	18.011	2.049	15.426	14.636	3.300	14.770	237.513	236.378	239.629	238.801	0	494.335	1991.305	3035.672	4219.656	878.364	2808.510	4241.379	4775.516	0	0	0	0	189.924	255.174	101.752	273.707	1138.089	956.865	1274.195	2367.426	0	0	0	0	0.238	
lrv099_english_exp2_f.mat	"pen"	55218.412	55280.579	10.221	-4.537	-1.678	-9.228	-12.379	1.376	-4.205	14.758	-2.859	19.449	22.600	8.845	2.527	24.206	23.947	0.666	27.419	36.089	43.027	44.454	0.107	12.738	11.121	-6.501	11.340	-4.663	-10.117	-17.073	-28.412	1.617	17.622	1.398	17.401	22.855	10.572	11.982	219.769	221.011	220.539	220.514	0	435.170	1606.761	2999.323	3852.652	738.060	2514.898	3813.009	4449.821	0	0	0	0	162.102	139.983	104.206	315.224	753.700	974.398	456.462	495.568	0	0	0	0	0.219	
lrv099_english_exp2_f.mat	"ult"	55448.160	55527.400	11.010	3.132	1.997	-6.499	-8.195	2.762	-8.124	7.878	1.135	17.509	19.206	8.249	10.121	19.219	23.960	0.709	24.441	40.261	44.549	45.856	0.000	14.545	12.773	-8.753	10.534	-7.976	-6.834	-10.242	-27.343	1.772	21.526	4.011	22.522	21.379	1.489	18.618	208.128	208.228	207.618	207.980	0	363.624	1964.243	2934.509	3916.440	351.393	2485.382	3345.120	4565.916	0	0	0	0	104.009	157.420	174.880	407.486	541.372	810.433	828.498	441.547	0	0	0	0	0.200	
lrv099_english_exp2_f.mat	"pen"	61211.213	61299.058	10.464	3.391	-0.911	-10.957	-9.380	-4.557	-12.095	7.073	4.303	21.421	19.844	15.022	11.183	13.232	23.631	0.801	29.320	42.188	47.475	49.892	0.011	14.607	11.303	-11.481	7.911	-7.268	-9.019	-9.691	-25.326	3.303	22.784	6.696	21.875	23.626	-1.791	15.777	261.137	261.215	261.568	263.216	0	446.643	2008.477	2863.896	4218.107	459.824	2387.673	3653.267	4258.928	0	0	0	0	92.731	192.056	189.111	372.288	190.566	414.092	937.420	616.845	0	0	0	0	0.258	
lrv099_english_exp2_f.mat	"ult"	61359.874	61486.700	7.821	0.809	-3.329	-12.424	-13.637	-2.172	-11.554	7.012	4.137	20.244	21.457	9.993	8.226	13.739	25.369	0.563	33.384	45.234	49.298	51.087	0.000	12.088	9.336	-12.477	6.986	-8.825	-13.106	-14.776	-25.293	2.752	21.813	5.102	20.913	25.194	2.298	11.101	281.374	281.293	279.293	281.140	0	466.971	1844.867	3091.822	4131.113	507.930	2200.003	3745.265	4419.370	0	0	0	0	187.178	249.223	282.718	305.097	284.507	855.932	749.084	448.767	0	0	0	0	0.281	
lrv099_english_exp2_f.mat	"pen"	65970.600	66021.204	7.479	9.490	2.780	-3.115	-8.949	-6.764	-12.792	-2.011	6.710	10.594	16.428	14.243	15.572	13.485	21.000	0.748	24.517	39.093	43.276	45.540	0.000	14.158	8.547	-12.865	10.417	-12.444	-17.737	-13.511	-26.277	5.610	21.412	3.740	26.602	31.894	0.646	13.501	224.927	224.967	227.314	225.662	0	294.593	1994.994	2895.965	4178.167	344.001	2252.366	4147.762	5510.760	0	0	0	0	123.833	106.039	244.873	257.045	207.959	346.931	374.145	665.140	0	0	0	0	0.235	
lrv099_english_exp2_f.mat	"ult"	66196.894	66282.036	9.104	-0.646	-8.783	-24.148	-23.310	-15.400	-14.894	9.749	8.137	33.252	32.414	24.504	6.111	10.803	23.775	0.470	26.766	31.640	37.219	40.997	0.000	10.465	5.051	-2.843	3.204	-3.899	-15.078	-13.109	-25.697	5.413	7.895	7.261	14.364	25.542	10.266	12.970	226.219	224.284	227.351	227.593	0	942.451	1693.034	3015.715	4056.312	766.878	1637.193	4069.969	4695.378	0	0	0	0	301.539	334.842	762.329	164.444	1051.269	749.617	229.361	1380.170	0	0	0	0	0.221	
lrv099_english_exp2_f.mat	"pen"	71409.900	71489.900	9.283	1.800	-3.070	-10.306	-11.839	-11.531	-9.534	7.484	4.870	19.589	21.123	20.815	6.463	20.282	25.057	0.532	29.649	40.091	45.993	48.893	0.000	10.969	11.461	-4.055	11.321	-2.561	-13.781	-16.206	-29.815	-0.492	15.516	-0.352	13.530	24.750	12.151	13.031	194.758	194.832	196.089	195.396	0	504.924	1679.384	2689.750	3498.335	523.455	1747.724	3302.575	4744.071	0	0	0	0	156.073	99.065	394.070	281.995	199.819	254.314	372.645	1092.346	0	0	0	0	0.198	
lrv099_english_exp2_f.mat	"ult"	71569.085	71629.900	9.989	1.054	0.176	-8.475	-8.616	-0.539	-10.332	8.935	0.879	18.465	18.605	10.528	10.508	12.113	22.258	0.698	26.636	38.970	41.364	41.762	0.000	13.581	10.922	-10.285	9.465	-7.507	-5.565	-9.514	-22.445	2.659	21.207	4.116	21.088	19.146	-0.772	13.927	225.917	228.541	225.492	227.415	0	389.569	1970.952	2767.170	3868.576	419.185	2450.946	3815.291	4487.502	0	0	0	0	114.684	239.651	183.275	174.010	417.647	392.286	427.114	1803.208	0	0	0	0	0.226	
lrv099_english_exp2_f.mat	"pen"	78530.667	78583.600	5.524	5.448	4.281	-7.011	-3.863	8.079	12.576	0.075	1.167	12.535	9.387	-2.555	-8.295	36.419	22.342	0.554	22.925	28.947	38.439	41.981	0.000	12.009	7.014	-2.782	7.738	1.771	-19.176	-20.113	-23.843	4.996	9.795	4.271	10.238	31.185	17.331	3.477	223.250	222.469	227.323	224.269	0	301.415	1081.008	3069.192	3778.335	864.793	2621.787	4262.969	4632.335	0	0	0	0	151.457	177.012	833.865	210.648	714.599	389.301	566.372	554.423	0	0	0	0	0.222	
lrv099_english_exp2_f.mat	"ult"	78703.600	78819.879	7.451	3.486	4.888	-10.826	-4.825	-8.917	-2.758	3.965	-1.402	18.277	12.277	16.368	7.645	24.936	23.763	0.530	28.789	38.404	43.605	47.397	0.173	11.618	11.064	-6.000	5.674	-2.303	-15.618	-14.322	-27.693	0.554	17.064	5.944	13.921	27.235	8.322	13.714	213.795	215.426	216.031	215.819	0	351.424	1683.676	2563.891	3703.549	500.303	1810.587	3813.492	4963.461	0	0	0	0	124.985	131.780	815.646	203.517	492.380	225.783	267.906	1656.297	0	0	0	0	0.214	
lrv099_english_exp2_f.mat	"pen"	84150.600	84190.600	8.150	6.831	7.239	-10.322	-5.426	0.246	-3.490	1.320	-0.408	18.472	13.577	7.904	10.729	23.850	20.133	0.457	26.807	37.321	40.842	41.071	0.000	13.413	8.809	-6.368	3.862	-5.942	-16.075	-19.104	-27.340	4.604	15.177	9.551	19.355	29.489	12.736	7.575	206.294	207.008	211.583	207.452	0	289.407	1738.919	3057.390	3862.084	835.224	2494.721	3852.815	4762.002	0	0	0	0	146.704	128.060	282.824	328.261	580.791	470.872	431.072	517.110	0	0	0	0	0.195	
lrv099_english_exp2_f.mat	"ult"	84409.946	84490.600	4.184	4.821	1.663	-5.442	-4.265	-5.462	-4.427	-0.637	3.157	9.626	8.449	9.646	6.090	18.806	21.130	0.487	18.181	33.817	42.159	43.726	0.069	11.299	3.805	-14.922	8.219	-13.023	-12.370	-21.930	-23.233	7.494	18.727	3.080	24.323	23.669	7.008	1.624	231.167	228.536	233.279	233.244	0	330.502	2568.846	3184.477	4067.375	365.075	2811.153	4004.711	4431.158	0	0	0	0	86.568	339.982	412.602	138.135	171.308	265.141	416.493	1064.740	0	0	0	0	0.232	
lrv099_english_exp2_f.mat	"pen"	90351.400	90401.400	6.840	12.684	8.055	6.133	-7.635	-1.332	-12.400	-5.844	4.629	0.707	14.475	8.172	20.455	12.172	20.105	1.044	17.245	32.005	37.645	40.233	0.000	16.540	5.522	-11.566	16.535	-14.861	-13.399	-18.016	-24.573	11.018	17.088	0.004	31.401	29.939	6.451	7.381	232.998	233.949	237.488	234.388	0	255.430	2031.824	2860.835	4151.668	314.552	2606.934	4195.319	5406.698	0	0	0	0	51.022	346.788	165.505	127.198	215.939	369.979	275.790	590.292	0	0	0	0	0.235	
lrv099_english_exp2_f.mat	"ult"	90531.400	90661.400	8.871	-0.696	0.898	-5.823	-5.531	-11.452	-7.178	9.567	-1.594	14.694	14.402	20.323	8.076	20.893	21.162	0.521	22.024	35.356	38.913	42.570	0.095	12.570	10.314	-9.270	11.108	-3.219	-14.249	-14.145	-28.071	2.256	19.584	1.462	15.789	26.819	4.875	14.445	201.878	202.339	206.125	203.624	0	349.624	1738.236	2454.203	3628.358	379.284	1815.189	3528.408	5077.053	0	0	0	0	122.975	93.376	476.266	438.856	466.345	162.289	673.499	1558.321	0	0	0	0	0.206	
lrv099_english_exp2_f.mat	"pen"	101946.200	101986.725	11.216	0.729	1.919	-2.521	-9.636	-4.278	-9.024	10.487	-1.190	13.738	20.852	15.494	10.944	16.527	20.237	1.395	18.480	33.650	37.077	39.183	0.829	14.378	15.080	-7.339	15.441	-7.439	-10.957	-14.328	-25.552	-0.702	22.419	-1.064	21.817	25.335	6.989	11.665	207.566	208.547	208.134	207.539	0	389.449	1870.707	2737.714	4000.117	400.324	2254.681	3849.453	4199.250	0	0	0	0	39.868	149.246	204.374	226.933	204.982	431.371	1514.653	569.322	0	0	0	0	0.214	
lrv099_english_exp2_f.mat	"ult"	102016.457	102140.792	13.136	1.230	0.812	-2.975	-10.817	2.145	5.627	11.906	0.418	16.111	23.953	10.991	-4.815	31.227	26.546	1.199	29.464	40.585	48.726	51.531	0.253	16.202	15.822	-5.679	15.518	-3.304	-15.981	-18.377	-25.600	0.380	21.501	0.685	19.507	32.183	12.698	7.342	200.615	200.665	201.719	201.961	0	378.404	1286.977	2913.247	4027.350	593.990	2351.136	3986.450	4329.994	0	0	0	0	174.164	296.695	303.161	190.221	500.386	2115.099	686.241	1406.503	0	0	0	0	0.206	
lrv099_english_exp2_f.mat	"pen"	107507.800	107557.800	10.655	15.421	10.945	7.812	-0.599	-2.370	1.667	-4.766	4.477	2.843	11.254	13.025	9.278	26.115	19.922	1.417	21.919	34.943	41.040	40.767	0.000	19.332	9.450	-8.451	18.169	-11.144	-11.883	-16.544	-24.448	9.882	17.901	1.162	30.476	31.215	8.093	7.290	217.987	218.682	224.907	219.382	0	251.041	2372.148	3036.164	3820.725	301.161	2558.932	3752.003	4454.543	0	0	0	0	66.018	305.055	802.932	304.510	139.474	332.830	447.116	984.038	0	0	0	0	0.216	
